feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,label
-0.816133,-1.23794,0.459251,0.190162,0.164074,1.04886,0.979937,2.22289,2.09261,0.595792,0.303873,0.168744,-0.486023,0.783267,-0.915364,1.08906,0.753771,0.745847,0.270348,-1.07208,-0.176355,-1.1551,-1.05698,-0.995496,-0.66589,3
0.852961,0.246993,0.0990462,0.367534,-0.64132,2.34461,1.10041,1.46368,-0.278375,0.546287,0.681535,-1.80071,-0.859801,-0.0446165,-0.401826,0.300245,0.550497,-0.908867,-0.39452,-1.25129,-0.26157,-1.61335,-0.402788,0.917295,-1.30049,3
-0.539755,0.425736,0.976438,1.11428,0.98958,0.900983,0.404067,-0.986938,-0.727683,-0.612879,-0.772682,1.53206,0.694651,-0.494527,-0.713291,-0.606109,-1.1305,0.283243,-0.676116,0.637744,-1.57432,1.63658,0.855993,-0.858501,1.11526,2
0.0100157,-1.19017,-0.523538,0.664795,0.45483,-0.918884,1.00512,-0.413612,-0.227689,1.61967,0.322689,-0.850126,0.86917,-0.073294,-0.188271,0.318474,-0.914931,1.46898,-1.2445,0.810314,-0.726786,1.37147,0.144624,1.60276,1.31226,0
-1.12839,-0.196364,-0.0514332,0.690887,-0.324083,-0.181574,0.609477,0.943388,0.544509,0.0534953,1.02508,-0.241244,0.787454,-1.17583,-0.833899,1.10767,-0.854731,-0.211493,0.431529,-0.770516,-0.796058,0.807633,-0.937122,-0.228235,-0.0725237,2
-0.778067,-0.346811,-0.661239,0.800741,-0.808925,0.466899,0.328222,1.18326,0.841285,-0.273523,-0.865635,0.415906,1.31631,-0.61113,-0.623024,-1.36157,0.597181,1.10334,0.431203,1.06763,0.48663,0.146424,-0.874919,-0.685698,1.28764,2
-0.0455265,1.44996,1.21757,0.567472,-0.751528,-0.843001,0.744248,0.683631,0.930443,0.919147,-0.390906,-0.445484,0.334435,-1.50842,0.164213,0.431901,0.921165,0.813524,0.384174,-0.937541,-0.894054,-0.661014,-0.0616187,-1.59929,0.764809,3
0.720042,-0.0588018,0.72634,0.471249,1.11158,0.358082,1.05037,-0.0500548,0.932321,0.95815,-1.6452,-0.244499,-1.35806,0.66902,0.448131,-1.27014,0.350382,0.434883,-1.6468,-1.10715,-0.0807169,-0.632925,0.238178,-1.02965,1.05209,3
-2.21323,-0.56861,-0.669371,0.848797,-0.121846,0.267824,2.37973,0.560393,2.41584,0.445281,-0.351232,0.801932,-0.567355,-0.412353,-0.512705,0.221663,0.348375,-0.274796,0.970306,-1.72883,1.2364,1.31753,-1.73035,-0.334001,-0.332143,2
-0.703726,-0.536012,-1.00037,-0.352618,-1.72472,1.12826,-0.177171,-0.855647,-0.305543,1.24682,0.218679,0.242585,-0.928961,0.893934,0.707282,-1.65904,1.01359,-0.669447,-1.29947,0.720288,0.0177782,0.935644,1.18242,-1.0188,-0.21656,0
-0.0602799,-0.648741,-1.1256,1.24882,-0.993873,-0.460288,-0.123086,0.41556,1.10581,0.0583174,-0.726991,-0.0414756,1.53362,1.05899,-1.19058,-2.08879,1.12888,0.967591,1.08934,0.733251,0.657908,-0.247065,-1.32634,-0.820195,0.97215,2
0.324127,-0.933704,0.976491,-1.36338,-0.72757,-0.202583,-0.808907,-1.71242,0.26042,1.53127,1.58195,0.150253,0.684114,0.291592,0.886406,-0.34586,0.239114,1.23454,0.462114,1.49811,1.0624,0.0801006,-1.25839,-1.0066,0.613476,1
-0.241772,0.694792,-0.889346,0.955922,-0.476218,-1.04141,0.407404,-1.69714,-0.696387,0.165481,-0.387085,-1.22694,1.46183,0.223995,-0.181778,-1.37031,-1.21193,0.164063,2.0198,-0.478257,0.458404,0.694979,-0.521452,0.250163,-0.294577,1
0.186615,0.610347,0.105826,1.63612,0.460658,0.204265,0.103232,-0.522629,-1.73353,0.597653,0.18078,-1.3738,0.468695,0.323508,1.45371,0.43204,0.407462,-0.282799,-0.152885,-0.00963366,-1.6208,-0.73075,1.20656,0.896985,-0.0539137,0
-1.53632,-0.850486,-1.68883,1.64964,0.543738,-0.9832,0.142967,1.39375,1.01246,0.64107,-1.62521,1.54352,-1.36042,1.18638,-0.693485,-0.951242,0.761836,-0.495091,-0.672832,-0.435735,-0.858016,0.900947,1.34365,1.6952,-0.482279,1
0.23921,0.285051,-0.262064,-0.409571,0.350136,1.20758,-0.244343,-0.274596,-0.407164,-0.356157,0.434285,0.621647,-1.08053,1.58972,1.62986,0.0565751,0.25698,-0.442202,-1.2396,-1.02921,1.46277,-0.381493,0.738797,1.01309,-1.04553,0
0.205505,1.53485,0.980281,-0.573812,1.04786,-0.952548,-0.834221,-0.712421,0.380796,1.2582,0.388174,-0.355454,-1.46507,1.36078,0.699547,0.824646,1.08793,-0.651973,1.46108,-0.376875,0.975044,0.55108,0.903879,0.574228,-1.27364,1
0.101912,0.0209552,0.162688,-0.827082,1.49931,-0.751579,0.815518,-1.01951,-0.259612,-2.25776,-0.591849,1.19255,0.38364,-1.40213,1.34921,0.49278,0.360999,-1.10775,-1.71711,-0.96016,0.326811,0.625789,-1.14863,-0.471832,1.59887,2
0.374152,-1.80702,-2.17582,0.734953,-1.28705,-2.14122,1.27907,-0.967734,-0.341938,1.37813,-0.814874,-2.62547,0.707049,1.14843,1.17179,-0.296227,-1.0711,0.889698,-1.16207,-1.39459,0.518436,0.422604,0.535872,0.790819,0.445372,0
2.09213,1.11011,0.786935,0.863158,1.05386,-0.351793,0.118778,-0.312576,-1.57087,0.756098,0.219953,1.29448,-0.436693,0.78712,-0.594475,-0.154822,-0.416953,-1.70432,-1.46214,0.264185,-0.860037,-1.21831,1.03368,1.15116,-0.502348,3
0.819158,0.788539,0.973374,-0.395616,0.375151,-1.02148,-1.78083,-0.148741,0.289375,-1.02938,-0.612032,-0.582502,-0.19263,-0.252177,-0.914755,0.754665,0.832396,0.765441,1.17466,0.165349,-1.17618,1.00707,0.0860746,-1.09178,0.57834,1
1.44447,-1.04953,1.29314,0.690278,-1.24807,1.22305,1.25141,1.07513,2.10626,2.01372,-0.38985,1.10131,0.118832,0.575448,-0.972552,-0.293758,0.686829,2.14505,-0.328823,-0.472937,0.25811,0.591028,-0.968869,-0.941937,1.01672,3
-0.617588,0.0510684,0.854935,1.13358,-0.308005,0.898982,0.72215,-1.19824,-0.460151,1.07964,1.51791,-0.605863,-1.06938,0.450741,-0.848847,-0.382008,-0.655564,0.372318,-1.3142,0.206428,-0.473057,-0.0182564,-0.181966,-0.675637,-0.0651812,3
0.418552,0.00413202,-0.577407,1.22623,-0.592749,-0.94275,-0.494111,0.0451454,0.651146,-1.0028,0.582415,0.719317,0.924229,0.779976,0.615055,-0.193089,0.500243,0.837025,0.899014,-0.726318,-0.214129,0.607318,-1.17403,0.281155,0.578182,2
0.896635,0.423059,0.0731496,-0.918781,0.27578,-0.76389,0.201755,0.498127,-0.173646,0.715144,0.428577,-1.40975,-0.962754,0.823003,1.60886,0.779892,0.335459,1.19007,-0.609282,1.67382,0.96699,1.3534,0.277639,0.758544,1.45483,0
0.597359,-1.15427,-0.444386,0.476881,0.399267,-1.47272,0.642586,0.0951725,1.13221,-0.895257,0.177543,0.435349,-0.983961,-0.51167,-0.238095,-0.274149,0.818819,1.05861,-1.38768,-1.13739,-0.190578,0.367276,0.957359,-0.900241,1.44854,2
0.878523,0.0480383,0.0345633,-1.01028,1.24658,-0.928874,0.0885854,0.570991,0.521381,-1.23671,1.87964,0.547142,0.348995,-0.781932,-0.0742878,1.23545,-0.500739,-1.11416,1.41227,-1.1788,-0.492958,-0.163883,-0.891173,0.91344,-0.617703,0
-1.54804,-1.68425,-0.376901,0.780796,-0.604074,1.32,-1.20498,-0.517843,0.292873,0.899798,-0.47708,1.3021,-2.38702,2.30838,-1.67274,0.648185,-0.213997,-1.25465,2.0478,1.45953,-0.716963,0.461614,1.2974,-0.160032,-2.61191,0
0.993846,0.446683,-0.119611,-0.733065,-0.914145,-1.02391,0.741018,-0.0931088,-0.16347,0.508426,1.19975,0.205306,-0.253385,-1.25085,-0.996696,0.0741845,0.13017,-0.620771,-1.09849,0.815638,0.251404,-0.145562,-0.391187,0.0814489,0.728913,3
-1.53325,1.05578,0.523661,2.08864,-0.275652,0.633258,-1.49341,-0.669021,-0.814034,-0.0676929,0.661754,0.437816,0.153293,-0.83583,1.37446,0.409345,-0.198067,0.714611,1.6005,-1.43364,1.91299,1.09813,0.133678,1.09595,-0.813727,1
-0.935153,0.533027,1.54281,-0.730757,-1.45045,1.40263,-1.17101,-1.54294,-0.842345,1.2869,-1.30169,-0.184045,0.750638,-1.14772,1.54279,1.41463,1.55044,-0.267926,0.279415,0.244521,-1.56844,1.33526,-0.37348,-1.44199,-0.423383,1
-0.238641,0.808564,0.959429,0.584468,-1.5883,-1.03198,1.1201,-1.02478,-0.178521,0.922354,0.890613,-0.119494,0.188736,0.182459,1.12082,1.05434,-1.51134,1.10962,-1.39792,-0.176734,-0.470146,-0.877559,-0.88754,-1.6912,0.319733,3
-0.439863,-2.00809,-0.766519,-0.4724,-0.0162152,-0.0130747,1.16063,1.55443,1.81208,-0.255451,0.759961,1.85655,0.546972,-0.345679,-1.38267,-0.083245,0.76275,1.59013,-0.661992,-0.146774,0.388932,-0.526055,1.39827,0.463166,0.470589,3
-0.63664,0.76526,-1.80672,1.4543,-0.630575,0.368863,1.04079,0.868061,-1.76033,-0.612728,0.323248,-0.377775,-1.54361,-1.26449,-0.756956,-1.48862,-1.51953,-1.74811,-1.69475,1.63123,-0.387419,-0.686416,-0.388928,2.38202,0.38934,3
0.356551,-0.282327,1.02698,-0.598266,0.976836,0.406987,1.03503,0.725739,1.28482,0.666839,0.665283,-0.481037,-1.13689,0.814456,-0.212951,0.946391,0.132162,-0.353347,-1.13023,-1.50852,0.233499,-0.857517,-0.664555,-1.23261,-0.399762,3
-1.24549,-1.21119,-0.165054,0.708764,-0.932349,1.07035,-1.32528,0.43722,-0.448262,1.0031,0.998996,-1.13333,0.642103,0.533983,-1.10783,0.655192,0.278757,-0.394752,0.836116,0.768361,1.60897,0.414467,-0.784407,-0.7622,-0.96261,3
1.088,1.90962,1.25256,1.43247,-0.766309,-0.811028,-0.585071,-1.41246,-1.13214,0.476739,-0.750129,-0.317495,-0.316432,1.40293,-0.183066,1.18525,0.995525,-0.35143,-1.49306,-0.362515,1.14446,0.662093,-0.225839,-0.307349,-0.28329,3
1.03091,-1.09285,-0.409394,-0.301696,-1.1069,-1.01287,0.748037,-0.548244,0.9207,-1.12799,0.434629,0.943063,1.06476,-0.412645,-0.549635,-0.271814,-0.477954,0.517529,0.927636,-0.490051,0.284348,-1.30049,-1.3173,-1.21582,0.262972,3
-0.797073,-0.656012,-0.677101,0.931907,0.551456,0.793589,-0.5091,-0.680482,-0.580252,-1.15057,-0.74546,0.389227,-0.277745,0.456985,0.748342,-1.36984,0.065304,0.0699724,-0.572947,0.0693564,0.333136,-0.436915,-0.185016,-0.0361329,0.526641,2
-0.912089,-1.55405,-2.18247,0.0421524,-0.883951,-1.83032,-0.235318,1.45576,-0.446781,0.35258,-0.85908,-1.36619,-0.823847,0.187716,-0.480225,0.181175,0.790255,-0.666427,-1.71144,1.6081,0.452099,0.254566,0.936511,0.873149,0.867536,0
0.930144,1.23275,0.654733,2.05354,-0.642282,0.778127,0.982417,0.742644,-0.926808,-1.17587,-1.62506,-0.745673,-1.36159,-0.523025,-0.532799,-0.514236,-1.20283,0.415726,-0.976326,0.843302,-1.64071,-0.199981,-0.142065,-1.01614,1.36829,3
1.13235,1.47634,-0.658354,-0.75131,-0.203886,-0.865447,0.886646,1.12826,1.02292,-0.885391,0.754981,-0.59506,-1.31195,1.55719,-0.525763,0.292649,0.945361,-0.348914,1.61956,-0.859445,-0.453113,-1.10908,1.71263,0.596998,-1.54361,1
0.334935,0.409435,-0.138863,0.435371,0.510465,0.534464,-1.0493,-0.095351,-1.00375,0.617702,1.25815,0.28394,0.029726,-0.981831,0.544474,-1.29311,0.836211,-1.33053,-0.465646,0.813625,-0.533474,0.804049,-0.446958,0.264909,1.01326,0
0.291473,0.596244,-0.662683,-0.801471,-1.43874,-0.332032,0.637449,-0.185087,0.382874,-0.979402,-1.18299,0.710509,-0.671226,0.48828,0.28424,1.34839,1.1534,-1.00852,0.465641,-0.76856,-0.129221,-0.259944,0.507845,0.654527,-1.5152,1
-0.182901,-0.645147,-0.506873,-1.04728,0.0247855,1.1152,-1.018,-0.154827,0.345782,-1.45991,-0.36858,0.492448,0.160038,0.639546,1.31956,-1.52467,-0.923985,1.31648,0.445926,0.0799687,0.422994,-1.11602,-0.520776,-0.493885,0.19566,2
1.12042,0.77702,1.23927,-0.0950229,0.41799,1.12756,-0.459534,0.522449,-0.594121,-0.516685,0.522169,-0.758396,0.595955,-0.410435,-0.617819,0.94815,0.358915,-0.264349,0.980818,-0.103179,-0.0895079,0.628613,0.752996,-1.05686,0.0995395,1
-1.02327,-1.66694,-1.49057,1.29995,0.643264,-0.235584,-1.19619,0.998506,0.0693197,1.52847,-0.410158,-0.191603,0.309462,0.674346,1.34328,-1.1104,0.559431,-0.399702,-0.173714,-0.836169,0.753044,1.69347,0.712443,1.02333,0.67892,0
1.44453,-0.172376,-0.377682,-0.990873,1.00697,-0.85535,0.623151,0.14094,-0.216017,0.428349,-1.74368,-0.570346,-1.41077,0.465134,1.28132,0.188054,-1.04742,-0.162893,-1.47234,-0.630427,-1.04794,0.830903,0.828989,1.02008,0.848353,0
1.80404,0.706405,1.4304,0.752949,1.58346,0.88502,-1.45025,1.75051,-1.0503,2.2497,0.0104692,1.0431,1.90466,0.318477,-0.894363,-0.870716,-1.37832,1.10054,-0.149403,1.85851,-0.366423,0.076475,-0.153002,1.52365,1.19615,2
0.788285,-2.17227,-0.325395,-1.62508,1.8552,-1.27337,1.36294,1.20421,2.79895,1.16299,1.00959,1.58851,-2.28885,0.485166,0.606739,-0.0532418,0.638821,-0.589967,0.168232,-1.28227,-0.341094,0.321975,-1.07287,0.0352004,0.744207,0
0.357801,0.795587,0.918278,-0.550282,-0.273912,-0.0633034,-1.20465,-0.645343,0.176454,-1.00215,-0.482589,0.0898756,0.763958,-0.529802,-0.732708,0.957373,1.04524,0.743492,1.54719,-0.352093,0.496708,-0.0564462,-0.303704,0.137983,-0.743949,1
1.21621,0.149434,0.407299,-0.547667,0.0983129,-1.4102,0.706006,-0.184208,0.651733,-0.695939,-1.62265,1.09634,-0.677506,0.306537,0.975852,0.738916,0.240775,0.407064,-1.1051,-1.05313,0.131801,-0.975329,0.764836,-0.794394,0.42375,2
0.517132,0.273538,-1.03219,0.175331,0.732682,-0.352935,0.509308,1.11126,-1.076,0.883151,-0.663397,-1.07217,-0.112798,-1.09855,0.404425,-1.69676,-0.829316,-1.51394,-1.13197,1.40318,-0.693555,-1.28436,-1.3288,0.923398,1.24345,3
-0.969136,-0.260431,-0.531822,1.36606,1.0342,-0.442751,1.33251,1.02618,-0.117886,-0.423369,-1.34678,0.712438,1.23053,-0.515467,-0.689546,-0.708694,0.0166681,0.847246,0.97702,1.54759,0.316959,-1.86842,0.161681,1.29115,0.557001,2
-1.3261,0.137458,0.201462,2.64438,-0.0274202,0.140553,-1.08642,-2.00121,-1.202,-1.35944,-0.38114,1.26837,-0.475003,-1.53299,-1.18821,-1.15585,-0.487638,-0.617688,0.34357,-0.622998,1.68926,1.1126,-0.957086,0.315487,0.53154,2
0.0904318,-0.0149488,1.31267,-0.726195,1.22318,0.0904234,0.661943,-0.090119,-0.0766181,1.26703,-0.237201,-0.753561,1.03185,0.745003,0.825118,1.32951,0.732831,0.591844,-0.473098,0.741813,-0.439377,-1.40073,-0.671949,-0.169905,-0.00771627,1
-0.590282,0.497722,-1.14592,-0.805671,0.320541,0.938925,0.22586,0.066813,-1.14896,-2.04768,-0.825353,-1.50378,0.653801,-1.27494,0.911098,0.159721,-0.0673042,-1.32315,0.493789,-1.39769,1.45629,-1.27498,-0.205207,1.20193,-1.04828,3
0.918902,-1.10473,-0.578464,-0.618604,-0.796909,0.650443,-1.27912,0.021579,0.954575,1.12363,-1.38562,0.159779,1.55958,1.23473,-1.00408,-2.12884,1.03265,1.10942,0.991997,0.166605,-0.382479,-0.573501,-0.307198,-0.818342,-0.00772825,2
-1.36813,0.593387,-0.797994,-2.08705,-0.873005,-1.01123,0.901501,-2.08884,0.529354,-0.964363,0.6956,-0.925207,-0.383644,0.579494,1.11089,0.579305,-0.746548,1.33641,1.17741,0.860606,-0.838592,0.754002,-0.262732,0.940064,-0.902662,1
-0.185441,0.506881,-0.126631,0.586499,-0.69266,0.523014,-1.7362,0.149654,-0.868976,0.182102,-1.65362,-0.284789,1.66798,1.50865,0.900967,-0.904985,-0.139936,0.877105,1.4292,0.907787,-0.234411,-1.00516,-0.0273209,-0.647977,-0.72173,1
-1.09002,1.44207,0.74984,-0.989379,-0.904831,0.425358,1.3777,-1.04837,0.052116,0.261682,2.12917,0.117581,-0.268094,0.260693,0.787637,0.509578,-1.40328,1.19041,0.363735,0.760874,-0.156245,-0.815401,0.616485,-0.420702,-0.961583,1
-1.51403,0.79257,0.894764,2.11075,1.60549,1.19055,-0.89277,0.646827,-1.12192,-1.42902,-1.13709,0.928927,0.326983,-0.841739,-0.351513,0.0183597,-1.26719,0.393467,-0.312549,1.24926,-0.261689,1.10037,-1.18876,0.680716,1.30773,2
0.530623,0.992793,1.2303,1.36319,1.78585,1.41492,-1.41877,-0.229881,-2.05781,-1.04755,0.133,0.745318,1.37417,-0.0395242,1.91976,-1.06854,-0.488775,0.802837,-1.54904,0.926072,-1.05151,-0.377205,0.957947,-0.29567,1.74844,2
-1.00474,1.29506,-0.222003,1.39634,-0.922482,-0.52554,0.392599,-0.0964336,0.428497,0.00945092,0.616223,0.945759,-0.166276,1.01359,-0.306216,0.300652,-0.801785,1.35591,-0.101395,-0.800688,0.357159,0.233679,0.634943,1.19432,-1.00726,0
-0.467372,1.36131,0.841685,1.08309,1.08005,1.19609,0.162996,-0.774818,-0.841116,-0.928963,1.20041,0.48655,1.03396,0.393141,-1.23658,-1.11294,-0.484363,0.45854,1.5974,1.32256,1.25985,-0.13238,0.369516,0.407715,-0.119548,2
1.24744,1.50081,1.25841,1.17002,-0.00843678,1.7488,-1.41529,-0.288777,-2.48771,0.836826,-1.33039,0.397066,0.40709,-0.302029,1.02249,-0.270539,-0.165678,-0.692063,-0.619084,1.6542,-0.691959,0.0158322,1.40675,0.881277,0.202992,3
-0.782846,1.43329,1.32357,-1.99285,0.71434,0.621133,-0.653837,-1.36627,-1.35022,-0.938544,-0.128683,0.624347,0.473714,-1.12575,1.14333,1.0792,-2.48387,0.469726,1.63881,0.886562,-0.0220474,0.472878,1.74923,-0.794337,-1.10009,1
1.68601,-0.509436,-1.28915,0.373546,-1.51538,-0.31734,1.80482,1.89612,-0.476435,-1.66899,0.212478,0.0249622,-0.796749,-0.72582,-1.59109,2.04384,-1.09737,-1.49738,-0.598128,-0.155311,0.975895,-0.417799,0.417502,1.44534,-0.892994,3
1.20404,-0.765204,-0.318493,-0.772355,-0.782039,-1.52021,1.0897,-1.41638,1.25397,-1.91344,0.712171,-0.437092,-0.521508,0.507297,0.556404,0.832739,1.99772,-0.29328,-0.245229,-2.02999,0.457338,-0.812989,0.142381,-1.94963,0.171907,2
0.176568,0.522282,0.897367,-0.911257,0.647026,0.132173,-1.28626,-1.25544,-0.277993,-1.47185,-0.103468,-0.235373,0.760961,0.124169,-1.14858,0.817721,-0.715873,0.543864,2.14405,0.574183,0.737085,1.53295,-0.093741,-0.685784,-0.48557,1
0.55975,0.361928,-0.518721,-1.81927,-0.708268,1.24078,-0.657702,-1.55316,-0.805096,-0.141978,0.250302,-1.17074,1.30068,1.70628,1.58168,-0.984451,-0.434122,0.312713,1.2386,1.33026,1.05386,0.941894,-0.903788,0.0300506,-0.461613,1
0.979187,1.00977,0.604121,0.761893,-0.339859,0.488717,-0.492935,0.665801,-1.488,0.838964,1.90591,-0.419067,-0.797676,-0.63561,-0.494341,0.244349,-0.0286945,-1.39673,-1.57673,0.692819,0.717116,-0.0822284,1.09544,-0.415551,0.323331,3
-0.549476,-1.30032,0.814732,-0.13356,0.617832,0.247658,1.18323,0.871631,1.37958,-0.339849,-2.04037,0.739534,-0.0971645,-0.756755,-1.16993,1.39387,0.326473,0.468675,0.945477,-0.202394,-1.36265,-1.1351,-0.931791,-0.663587,-0.350898,3
1.34252,1.3651,-0.490905,1.06116,-1.17751,-1.39809,1.26604,-1.5704,-0.864786,-1.76857,0.321378,-0.77108,0.770686,0.504753,-0.697732,-1.45299,-1.36269,0.405046,-0.607379,0.258431,-0.76771,-1.28655,-0.743462,-1.54244,0.969125,3
-0.0409917,-0.473786,-0.848064,-1.24169,-0.718113,-0.326369,1.73775,-0.0906081,2.12391,1.466,-0.471577,-0.430902,-2.65708,1.85482,0.805277,0.549222,1.45819,-0.708334,-0.293708,-1.47498,0.568888,-0.62118,-1.0078,1.36242,-1.69124,0
1.31054,0.359765,0.413573,-1.28934,0.794254,-0.865872,0.259634,0.998249,1.09248,1.2465,0.904048,-1.50875,-0.300531,-0.335508,-0.639761,-1.1765,-0.478569,-0.103808,0.758885,-0.573027,-1.03719,-0.434042,-0.042737,-1.63223,0.862347,1
0.0204053,-0.499481,0.681068,0.548113,1.41858,-1.09626,-0.0222147,-0.631477,0.558914,-1.39552,-0.529357,1.52115,1.21319,-1.69293,0.934545,0.324887,1.04594,-0.233637,-1.08712,-1.48305,-1.51107,0.888578,-1.07755,-0.890883,1.85714,2
0.961953,-0.119831,-0.842285,-1.60676,1.09019,-1.34813,-1.44347,1.29315,1.56961,-1.12513,-0.401759,0.383896,-0.784769,0.887918,-0.266217,-0.255166,-1.02939,0.216395,0.205618,-1.6558,0.682252,1.47314,-0.934329,0.520783,0.252978,0
-0.806296,1.15716,-1.10724,-1.92023,2.13358,-2.11688,-1.3141,1.4285,0.887719,-0.212932,0.103389,-0.844363,0.279539,0.367748,-1.20741,-0.994608,0.500111,-1.17274,0.20765,-0.721141,0.414448,-0.543702,0.83442,0.774494,-0.538415,0
-0.452864,0.090828,0.155016,-1.0131,-0.264392,-0.794252,0.11338,-1.63893,0.676253,-1.71191,-0.458311,1.79058,-1.04332,0.698613,0.217791,-0.184156,-0.419661,0.519038,-0.355909,-0.635501,0.16417,0.355359,1.2886,-1.28759,-0.54036,2
-0.74757,-1.27445,0.202333,0.0899032,0.156208,1.60195,1.02281,1.09625,1.95321,1.12034,-0.23386,1.72479,-0.461576,0.68641,0.455978,-1.6095,0.557587,1.87026,1.33652,-0.769338,-0.460669,-1.06371,1.63176,-0.540574,-0.531291,3
1.03465,1.04132,1.56672,-2.01785,-0.649818,0.794404,-0.367915,-1.57361,-0.202429,0.0753457,0.485501,1.05065,0.6726,-0.266064,-0.169577,0.7246,-0.408421,1.13579,1.2076,1.90501,0.289084,1.6869,0.499154,-0.817569,0.393772,1
0.97314,-0.406098,-0.535405,-1.84378,-0.787249,0.58766,-1.55093,0.485007,0.384733,-1.75123,-0.405972,-0.230314,-0.549045,0.275049,0.84437,-0.854664,-0.710406,-0.553543,0.402521,-0.609738,1.58231,-1.33196,-1.38783,-1.39412,-0.530266,2
0.837979,-0.522533,-1.04896,-1.04824,0.624823,-0.992653,0.320669,-0.650938,0.305453,0.157072,1.26719,1.49345,0.0769211,-0.837059,1.01695,-1.90405,-0.783434,-0.840785,0.155956,-0.776503,1.26975,-0.72598,0.330381,0.712937,0.399864,3
0.857683,-0.611634,0.305371,0.621728,0.133333,1.16038,-1.05082,0.677791,-1.34843,-0.62002,1.00669,0.0507442,0.342218,-0.163937,1.25792,-0.182645,-1.06977,0.158291,0.321891,0.792386,0.544341,-0.175661,0.937929,-0.658251,0.612616,3
0.752905,-0.729789,1.32895,0.645157,0.580485,-0.463015,1.02132,0.444592,1.56918,0.918988,-0.354705,0.225499,-1.22575,0.856426,-1.50047,1.14063,0.630343,0.623057,-1.05734,-0.10579,0.778682,0.831087,-1.20491,-1.41662,0.998996,3
1.30043,-0.0252472,0.932379,-0.821742,0.218987,0.527701,-2.07302,1.36178,0.0972373,0.953863,0.119367,0.636005,2.89808,0.00162735,0.96467,0.476152,0.210841,1.46864,0.782131,-0.329074,-0.492652,0.760416,-1.09021,0.245835,0.824878,2
1.01831,0.20503,-1.05778,-0.376852,-0.59362,-1.29887,0.816098,1.29195,0.834051,-1.22529,-1.27304,0.025579,0.17988,-0.559325,-1.22531,0.297023,1.02439,0.222835,-0.609558,0.95892,0.933645,1.52102,0.147342,0.555941,1.50768,0
1.45726,-0.355658,0.353416,-0.381624,-0.410648,-0.55058,-0.560149,0.548378,0.459115,1.4534,-1.3577,1.36977,0.867762,1.13724,-0.971992,-1.72255,-0.782618,1.33475,1.04005,1.22631,0.968153,-2.4403,0.978852,-0.298884,-0.668479,2
0.765645,-0.40654,0.483073,0.495148,0.415316,-1.13646,0.935946,-0.626008,0.747358,-0.883234,0.643695,1.13518,0.252258,-0.893297,0.816456,1.40127,0.102048,-0.239967,1.21949,-1.612,1.0202,-1.05514,-1.327,0.876278,-0.579676,0
-0.239337,-0.0291693,1.08513,1.47569,0.589489,-0.909719,-0.865586,0.965279,-0.250447,1.52044,-0.368128,-0.259899,1.41184,-0.325146,0.793192,-0.48403,0.842673,0.663668,0.409989,0.38488,-1.07309,-2.12241,-0.348198,-1.77054,0.850197,1
0.197502,-0.50327,-1.03618,-1.74262,0.668375,-0.436786,0.499957,0.583942,0.704239,0.0589683,-1.21327,-0.950141,-0.851606,-0.84702,-0.485247,-0.337259,-0.918726,-0.958564,-0.248652,-0.969633,1.09395,0.589463,-0.450304,1.116,-0.401905,0
0.217637,-0.713809,-1.05055,0.251602,-1.34655,1.3861,0.802775,0.401872,1.51168,-1.38673,0.92707,0.31086,-1.38728,0.7214,-1.06632,-1.99586,1.00769,1.52587,-0.722717,0.200057,-0.951641,-0.314057,-0.64932,0.144726,0.711238,2
-0.664892,-0.42528,0.174511,-1.00551,1.36607,0.73039,-0.248786,1.2734,1.05425,-0.590537,1.03812,-0.349113,-0.492328,1.40274,-0.741934,1.41876,1.10364,-0.892288,-0.489666,-0.771141,-0.392677,0.0341693,-0.828996,0.62452,-1.05063,3
-0.25454,1.42972,0.455492,-1.79697,-0.839436,0.88532,0.17102,1.42533,1.56759,-0.863907,0.687285,-0.101928,0.478001,0.556793,-1.1163,0.464018,1.1237,0.55378,0.885622,-0.345709,0.421571,-0.598361,-0.412097,-0.87351,-1.06111,1
-0.35639,0.129245,-2.02946,0.901924,-0.418232,-1.34327,1.74594,0.587103,0.246845,0.376354,-0.658096,1.09058,-2.18898,-0.311038,1.11021,-1.44818,-0.609802,-2.00952,0.945756,-1.05706,0.14965,-0.53212,2.09703,1.19107,-1.04342,1
0.270308,0.158425,0.613259,-0.5557,-0.216095,-0.420947,0.0339792,-0.791124,-0.527319,0.621941,-2.10268,0.442522,0.731083,-0.746319,1.01113,0.188078,-0.110484,0.858648,0.887198,0.482755,0.111227,-0.981104,1.05812,-0.0918158,-0.218736,1
0.0955214,-0.264193,0.726803,0.460691,1.08236,-0.569288,1.24491,0.41448,1.28481,-0.670093,0.797905,-0.198547,-0.510929,-0.4022,-0.598272,-0.164666,0.548457,0.626216,0.267404,-0.766566,-0.595762,-0.754057,-0.400511,-1.39126,0.986164,3
